tin,year,employees_count
0272902767,2021,1
0272902767,2022,1
0272903030,2018,1
0272903471,2018,1
0272903471,2019,1
0272903471,2021,1
0272903471,2022,1
0272903672,2018,9
0272903672,2019,12
0272903672,2020,0
0272903672,2021,11
0272903672,2022,7
0272903714,2018,1
0272903714,2019,3
0272905091,2018,1
0272905091,2019,1
0272905655,2018,1
0272905655,2019,1
0272905655,2020,1
0272905655,2021,0
0272905655,2022,1
0272906120,2018,1
0272906786,2018,0
0272906786,2019,0
0272906786,2020,0
0272906786,2021,1
0272906786,2022,1
0272907250,2018,2
0272907250,2019,2
0272907250,2020,2
0272907250,2021,2
0272907250,2022,2
0272908247,2018,4
0272908247,2019,4
0272908247,2020,3
0272908247,2021,5
0272908247,2022,6
0272908536,2018,1
0272908536,2019,1
0272908536,2020,0
0272908536,2021,3
0272908536,2022,3
0272909032,2019,2
0272909032,2020,2
0272909032,2022,5
0272909321,2018,1
0272909321,2019,1
0272909321,2020,0
0272909321,2022,1
0272909459,2018,2
0272909459,2019,5
0272909459,2020,6
0272909459,2021,1
0272909459,2022,1
0272910800,2019,0
0272910800,2020,1
0272910800,2021,1
0272913663,2019,1
0272913663,2020,1
0272913663,2021,0
0272913663,2022,1
0272913913,2019,1
0272913913,2020,0
0272913913,2021,1
0272914890,2019,1
0272914890,2020,7
0272914890,2021,12
0272914890,2022,28
0272916110,2020,0
0272916110,2021,5
0272916110,2022,5
0272917019,2021,1
0272917019,2022,0
0272917410,2020,0
0272917410,2021,2
0272917410,2022,2
0272920149,2022,1
0273035517,2018,0
0273035517,2020,0
0273035517,2021,0
0273035517,2022,0
0273037514,2018,0
0273037514,2019,1
0273042994,2018,1
0273042994,2019,1
0273042994,2020,1
0273042994,2021,1
0273042994,2022,1
0273043268,2018,1
0273043268,2019,1
0273043268,2020,1
0273043268,2021,1
0273043268,2022,1
0273046364,2018,3
0273046364,2019,2
0273051519,2018,2
0273053570,2018,1
0273055129,2018,1
0273055129,2020,0
0273055129,2021,0
0273055129,2022,0
0273056059,2019,1
0273056059,2020,1
0273056059,2021,1
0273056059,2022,1
0273056387,2018,1
0273056387,2019,1
0273056387,2020,1
0273056387,2021,1
0273056387,2022,1
0273057415,2018,0
0273057415,2019,0
0273057648,2018,1
0273062750,2018,1
0273062750,2019,1
0273062750,2020,1
0273062750,2021,1
0273064684,2018,1
0273064684,2019,1
0273064684,2020,1
0273064684,2021,1
0273064684,2022,1
0273065455,2018,2
0273065455,2019,2
0273065455,2020,2
0273065455,2021,1
0273065455,2022,1
0273068760,2018,1
0273068760,2019,1
0273068760,2020,1
0273068760,2021,1
0273068760,2022,0
0273069964,2018,0
0273069964,2019,0
0273069964,2020,0
0273069964,2021,0
0273069964,2022,1
0273078310,2018,1
0273078310,2019,1
0273078310,2020,1
0273078310,2021,1
0273078310,2022,1
0273080245,2018,3
0273080245,2019,4
0273080245,2020,3
0273080245,2021,3
0273080245,2022,2
0273083373,2019,1
0273083373,2020,0
0273083373,2021,1
0273083373,2022,1
0273089713,2018,1
0273089713,2019,1
0273089713,2022,1
0273091575,2018,5
0273091575,2019,2
0273091575,2020,0
0273091575,2021,2
0273091575,2022,3
0273092586,2018,0
0273092586,2021,1
0273093075,2018,1
0273093075,2019,1
0273093075,2020,1
0273093075,2021,1
0273093075,2022,1
0273093653,2018,0
0273093653,2020,0
0273093653,2021,0
0273094544,2018,1
0273094544,2019,1
0273094544,2020,1
0273097009,2018,1
0273097009,2019,1
0273097009,2020,1
0273097009,2022,1
0273098877,2018,1
0273098877,2019,2
0273098877,2020,2
0273098877,2021,2
0273098877,2022,1
0273099246,2018,0
0273099246,2019,0
0273099246,2020,0
0273099246,2021,0
0273099246,2022,0
0273900956,2018,1
0273900956,2019,1
0273900956,2020,1
0273900956,2021,1
0273900956,2022,1
0273902872,2018,0
0273904502,2018,0
0273904502,2019,1
0273904502,2020,1
0273906235,2018,1
0273906235,2019,2
0273906235,2020,5
0273906235,2021,3
0273906235,2022,3
0273906443,2018,1
0273906443,2019,1
0273908521,2018,1
0273908521,2019,1
0273908521,2021,0
0273908521,2022,0
0273909010,2018,1
0273909010,2019,1
0273909010,2020,1
0273909010,2021,1
0273909010,2022,1
0273910150,2018,1
0273910150,2019,1
0273910150,2020,1
0273910150,2021,1
0273910150,2022,1
0273910922,2018,1
0273911370,2018,4
0273911940,2019,0
0273911940,2020,0
0273911940,2021,0
0273911940,2022,0
0273914701,2019,1
0273915938,2018,1
0273915938,2019,1
0273915938,2020,1
0273915938,2021,1
0273915938,2022,1
0273916770,2018,0
0273917413,2018,1
0273917413,2019,1
0273917413,2020,1
0273917413,2021,1
0273917413,2022,0
0273919202,2018,1
0273919202,2019,1
0273919202,2020,7
0273919202,2021,11
0273919202,2022,12
0273920864,2018,1
0273920864,2019,1
0273920864,2020,0
0273920864,2021,1
0273920864,2022,1
0273920945,2018,1
0273920945,2019,1
0273920945,2020,0
0273920945,2021,1
0273920945,2022,1
0273921603,2018,1
0273921603,2019,1
0273921603,2021,1
0273923689,2018,1
0273923689,2019,1
0273926129,2020,2
0273926129,2021,4
0273926129,2022,6
0273926866,2019,1
0273927852,2019,1
0273928782,2019,1
0273930929,2019,1
0273930929,2021,1
0273930929,2022,1
0273932098,2019,1
0273932098,2020,1
0273932098,2021,1
0273932884,2020,1
0273933126,2020,1
0273933126,2021,1
0273933126,2022,1
0273933334,2020,0
0273933334,2021,1
0273936247,2020,0
0273936247,2021,0
0273936247,2022,2
0273936977,2020,0
0273936977,2021,1
0273940028,2021,5
0273940028,2022,16
0273942064,2022,0
0273942674,2021,1
0273942674,2022,0
0273945330,2022,1
0274065521,2018,2
0274065521,2019,2
0274065521,2020,2
0274065521,2021,2
0274065521,2022,1
0274065546,2018,2
0274065546,2019,1
0274074452,2018,3
0274074452,2022,2
0274078947,2018,2
0274078947,2019,2
0274078947,2020,1
0274078947,2021,2
0274078947,2022,3
0274090158,2018,8
0274090158,2019,8
0274090158,2020,7
0274090158,2021,6
0274090158,2022,5
0274094441,2018,1
0274094441,2019,1
0274094441,2020,1
0274094441,2021,1
0274099376,2018,2
0274099376,2019,1
0274099376,2020,1
0274099376,2021,1
0274099376,2022,1
0274101339,2018,1
0274101410,2018,6
0274101410,2019,6
0274101410,2020,6
0274101410,2021,5
0274101410,2022,4
0274106746,2018,1
0274106746,2019,0
0274106746,2020,0
0274106746,2021,0
0274106746,2022,0
0274108221,2018,0
0274108221,2019,0
0274108221,2020,0
0274108221,2021,0
0274108221,2022,0
0274111802,2018,3
0274111802,2019,1
0274111802,2020,1
0274111802,2021,1
0274111802,2022,1
0274111915,2018,0
0274111915,2019,0
0274111915,2020,0
0274111915,2021,1
0274111915,2022,1
0274111993,2018,1
0274111993,2019,1
0274111993,2020,1
0274112605,2018,3
0274113133,2019,1
0274113133,2020,1
0274113133,2022,1
0274113976,2018,80
0274113976,2019,60
0274113976,2020,48
0274113976,2021,39
0274113976,2022,41
0274113990,2018,24
0274113990,2019,24
0274113990,2020,23
0274113990,2021,23
0274113990,2022,16
0274118580,2018,2
0274118580,2019,2
0274118580,2020,2
0274118580,2021,2
0274118580,2022,2
0274120740,2018,10
0274120740,2019,11
0274120740,2020,10
0274120740,2021,4
0274120740,2022,12
0274124921,2018,1
0274124921,2019,1
0274124921,2020,1
0274124921,2021,0
0274124921,2022,0
0274128549,2018,1
0274128549,2019,1
0274128549,2020,1
0274128549,2021,1
0274128549,2022,1
0274131855,2020,1
0274131855,2021,1
0274131855,2022,1
0274133980,2018,0
0274134038,2018,14
0274134038,2019,12
0274134038,2020,10
0274134038,2021,11
0274134038,2022,7
0274134824,2018,1
0274138530,2018,15
0274138530,2019,5
0274138530,2020,4
0274138530,2021,1
0274138530,2022,1
0274138667,2018,1
0274138667,2020,0
0274138667,2022,0
0274139773,2018,1
0274139773,2019,1
0274139773,2020,1
0274139773,2021,1
0274139773,2022,1
0274140585,2018,1
0274140585,2019,1
0274140585,2020,0
0274140585,2021,1
0274140585,2022,0
0274141853,2018,0
0274143184,2018,2
0274143184,2019,2
0274143184,2020,2
0274143184,2021,3
0274143184,2022,2
0274144565,2018,1
0274144565,2019,1
0274144565,2020,1
0274144565,2021,2
0274144565,2022,1
0274144928,2018,1
0274144928,2019,1
0274144928,2020,1
0274144928,2021,1
0274144928,2022,1
0274145329,2019,4
0274145329,2020,7
0274145329,2021,11
0274145329,2022,11
0274150336,2018,1
0274150336,2019,1
0274150336,2020,1
0274150336,2021,1
0274150336,2022,1
0274150760,2018,1
0274150760,2019,1
0274152051,2018,4
0274152051,2019,4
0274152051,2020,4
0274152051,2021,5
0274152051,2022,5
0274154274,2018,0
0274154274,2019,1
0274154274,2020,0
0274154274,2021,1
0274154274,2022,2
0274155800,2018,1
0274155800,2019,1
0274155800,2020,1
0274155800,2021,1
0274155800,2022,1
0274158159,2018,1
0274158159,2019,1
0274158159,2020,2
0274158159,2021,2
0274158159,2022,2
0274160454,2018,11
0274160454,2019,12
0274160454,2020,11
0274160454,2021,7
0274160454,2022,7
0274161754,2018,1
0274161754,2019,1
0274161754,2020,0
0274161754,2021,1
0274161754,2022,1
0274162042,2018,1
0274164160,2018,1
0274164160,2019,1
0274164160,2020,0
0274164160,2021,1
0274164160,2022,1
0274166248,2018,2
0274166248,2019,1
0274166248,2020,2
0274166248,2021,0
0274166248,2022,1
0274167019,2018,1
0274167019,2019,1
0274167019,2020,1
0274167019,2021,1
0274167019,2022,1
0274168037,2018,1
0274168037,2019,2
0274168037,2020,2
0274168326,2018,0
0274168326,2019,1
0274168326,2020,1
0274168326,2021,1
0274168326,2022,1
0274170646,2018,1
0274170646,2019,2
0274170646,2020,0
0274170646,2021,1
0274170646,2022,1
0274174217,2018,4
0274174217,2019,2
0274174217,2020,1
0274174217,2021,1
0274174217,2022,0
0274175404,2018,0
0274175404,2019,0
0274175933,2018,1
0274175933,2019,1
0274175933,2020,0
0274175933,2021,0
0274175933,2022,0
0274177240,2018,1
0274178275,2018,1
0274180690,2018,6
0274180690,2019,7
0274180690,2020,6
0274180690,2021,5
0274180690,2022,5
0274181172,2018,2
0274181172,2019,2
0274181172,2020,1
0274181172,2021,1
0274181239,2018,1
0274181239,2019,1
0274181239,2020,1
0274181239,2021,0
0274181239,2022,1
0274182105,2019,1
0274182105,2020,0
0274182560,2018,1
0274184007,2018,1
0274184007,2019,1
0274184007,2020,1
0274184007,2021,1
0274184007,2022,1
0274184279,2021,0
0274184279,2022,0
0274184416,2019,1
0274184416,2020,1
0274184511,2018,5
0274184511,2019,1
0274184511,2020,1
0274184511,2021,1
0274184511,2022,1
0274184582,2018,0
0274184991,2018,1
0274184991,2019,1
0274184991,2020,0
0274184991,2021,1
0274185120,2018,1
0274185120,2019,1
0274185120,2020,1
0274185120,2021,1
0274185120,2022,1
0274185924,2018,0
0274185924,2019,1
0274185924,2020,1
0274185924,2021,1
0274185924,2022,6
0274186325,2018,1
0274186325,2019,1
0274186325,2020,1
0274186325,2021,1
0274186325,2022,1
0274187209,2018,1
0274187209,2019,1
0274187209,2020,0
0274187209,2021,0
0274188033,2018,1
0274188033,2019,1
0274188033,2020,0
0274188033,2021,1
0274188033,2022,3
0274188354,2021,0
0274189037,2018,1
0274189037,2019,1
0274189037,2020,1
0274189037,2021,1
0274189037,2022,1
0274189943,2018,1
0274189943,2019,1
0274189943,2020,1
0274189943,2021,1
0274189943,2022,1
0274190040,2018,14
0274190040,2019,12
0274190040,2020,11
0274190040,2021,9
0274190040,2022,3
0274190723,2018,2
0274190723,2019,2
0274190723,2020,2
0274190723,2021,2
0274190723,2022,2
0274191886,2018,0
0274191886,2019,0
0274192167,2018,6
0274192167,2019,5
0274192167,2020,0
0274192167,2021,1
0274192262,2018,1
0274192262,2019,1
0274192262,2020,1
0274192262,2021,1
0274192262,2022,1
0274192745,2018,1
0274192745,2019,1
0274192745,2020,0
0274192745,2021,1
0274192745,2022,0
0274192801,2018,1
0274192801,2019,1
0274192801,2020,1
0274192801,2021,1
0274192801,2022,1
0274193178,2018,1
0274193178,2019,1
0274193273,2018,0
0274193347,2018,10
0274193347,2019,9
0274193347,2020,9
0274193347,2021,6
0274193347,2022,1
0274901529,2018,7
0274901529,2019,7
0274901529,2020,6
0274901529,2021,6
0274901529,2022,5
0274901590,2018,0
0274901590,2019,0
0274901590,2020,0
0274901590,2022,0
0274902709,2018,1
0274902709,2019,1
0274902709,2020,1
0274902709,2021,1
0274902709,2022,1
0274903068,2018,1
0274903068,2019,1
0274903068,2020,1
0274903068,2021,1
0274903068,2022,1
0274903413,2018,1
0274903413,2019,1
0274903413,2020,0
0274903413,2021,0
0274903413,2022,1
0274904713,2018,1
0274904713,2019,1
0274904784,2018,1
0274904784,2021,1
0274904784,2022,1
0274905530,2018,3
0274905530,2019,1
0274905530,2020,1
0274905530,2021,1
0274905530,2022,2
0274906446,2018,1
0274906446,2019,1
0274906446,2020,1
0274906943,2018,0
0274906943,2019,0
0274906943,2020,1
0274906950,2018,0
0274906950,2019,0
0274906950,2020,1
0274906950,2021,1
0274906950,2022,1
0274907520,2018,1
0274907520,2019,0
0274908690,2018,1
0274908690,2019,1
0274908690,2020,1
0274908690,2021,1
0274908690,2022,1
0274909052,2018,1
0274909052,2019,1
0274909052,2020,1
0274909052,2021,0
0274909052,2022,1
0274909091,2018,1
0274909091,2019,1
0274909091,2020,1
0274909091,2021,1
0274909180,2018,1
0274909180,2019,1
0274909180,2020,0
0274909180,2021,1
0274909180,2022,1
0274910178,2018,1
0274910178,2019,1
0274910259,2018,1
0274910259,2019,1
0274910259,2020,1
0274910259,2021,0
0274910259,2022,1
0274910393,2018,1
0274910393,2019,1
0274910393,2020,0
0274910393,2021,1
0274910393,2022,1
0274910837,2018,1
0274910837,2019,1
0274910837,2021,1
0274910837,2022,1
0274911020,2018,37
0274911020,2020,33
0274911284,2018,74
0274911284,2019,0
0274911284,2020,0
0274911284,2021,1
0274911284,2022,1
0274911301,2018,0
0274912489,2018,1
0274912489,2019,1
0274912489,2020,1
0274912489,2021,1
0274912489,2022,1
0274912680,2018,3
0274912680,2019,2
0274912680,2020,1
0274912680,2021,2
0274912680,2022,2
0274912707,2018,1
0274912707,2019,1
0274912707,2020,1
0274912707,2022,1
0274913394,2020,1
0274913394,2021,1
0274913394,2022,1
0274913436,2018,0
0274913436,2019,0
0274913436,2020,0
0274913436,2021,0
0274913436,2022,0
0274913644,2018,1
0274913644,2019,1
0274913644,2020,0
0274913644,2021,1
0274913644,2022,1
0274914101,2018,2
0274914101,2019,1
0274914101,2020,1
0274914101,2021,1
0274914101,2022,1
0274914415,2018,1
0274914415,2019,1
0274914415,2020,1
0274914415,2021,1
0274914415,2022,1
0274914750,2018,8
0274914750,2019,7
0274914750,2020,5
0274914750,2021,1
0274914750,2022,1
0274916170,2018,1
0274916170,2019,1
0274916170,2020,1
0274916170,2021,1
0274916170,2022,1
0274916684,2018,1
0274916684,2019,1
0274916733,2018,1
0274916772,2018,1
0274916772,2019,1
0274916772,2020,0
0274916772,2021,1
0274916772,2022,1
0274916846,2018,27
0274916846,2019,1
0274916846,2020,0
0274917938,2018,1
0274917938,2019,1
0274917938,2020,1
0274918522,2018,1
0274918522,2019,1
0274920433,2018,1
0274920433,2019,1
0274920433,2020,1
0274920433,2021,1
0274920433,2022,1
0274920962,2018,0
0274921010,2019,1
0274921589,2018,2
0274921589,2019,2
0274921589,2020,0
0274921589,2021,2
0274921589,2022,2
0274923787,2018,1
0274924011,2018,2
0274924011,2019,2
0274924011,2020,3
0274924011,2021,3
0274924011,2022,3
0274924117,2018,5
0274924117,2019,5
0274924117,2020,5
0274924117,2021,4
0274924117,2022,108
0274924420,2018,4
0274924420,2019,4
0274924420,2020,3
0274924420,2021,3
0274924420,2022,3
0274924935,2018,0
0274924935,2019,0
0274924935,2020,0
0274924935,2021,1
0274924935,2022,1
0274925022,2018,1
0274926820,2018,0
0274926820,2019,0
0274926820,2020,0
0274926820,2021,0
0274926820,2022,0
0274926932,2019,10
0274927277,2018,2
0274927277,2019,1
0274929651,2018,1
0274929651,2019,1
0274929651,2020,1
0274929651,2021,1
0274931450,2018,1
0274931450,2019,1
0274931450,2020,1
0274931450,2021,1
0274931450,2022,1
0274932132,2018,1
0274932132,2019,1
0274932132,2020,1
0274932132,2021,1
0274932132,2022,1
0274932157,2018,1
0274932157,2019,1
0274932157,2020,1
0274932157,2021,1
0274932157,2022,1
0274932816,2018,4
0274934010,2018,0
0274934588,2018,1
0274934588,2019,1
0274934940,2018,2
0274934940,2019,2
0274934940,2020,0
0274934940,2021,2
0274934940,2022,2
0274935398,2018,0
0274935398,2019,0
0274935398,2020,0
0274935398,2021,0
0274935398,2022,0
0274935447,2018,1
0274935447,2019,1
0274935623,2018,0
0274935623,2019,0
0274935623,2020,0
0274935623,2021,0
0274935623,2022,0
0274935736,2018,1
0274935736,2019,1
0274935736,2020,1
0274935736,2021,1
0274935736,2022,1
0274935849,2018,1
0274935849,2019,1
0274935849,2020,1
0274935849,2021,1
0274935849,2022,1
0274937170,2018,1
0274937170,2019,1
0274937170,2020,2
0274937170,2021,3
0274937170,2022,5
0274937211,2018,1
0274937211,2019,1
0274937211,2020,1
0274937211,2021,2
0274937211,2022,2
0274939000,2018,2
0274939000,2019,12
0274939000,2020,16
0274939000,2021,12
0274939000,2022,11
0274939392,2018,1
0274939392,2019,4
0274939392,2020,5
0274939392,2021,10
0274939392,2022,17
0274939787,2018,1
0274939836,2018,1
0274939836,2019,1
0274939836,2020,1
0274939836,2021,1
0274939836,2022,1
0274939963,2018,1
0274939963,2019,1
0274939963,2020,1
0274939963,2021,1
0274939963,2022,1
0274940084,2020,1
0274940366,2018,1
0274940366,2019,1
0274940479,2018,6
0274940479,2019,1
0274940479,2020,0
0274940662,2018,1
0274940662,2019,2
0274940662,2020,1
0274940662,2021,1
0274940662,2022,1
0274941190,2018,7
0274941190,2019,7
0274941190,2020,4
0274941190,2021,4
0274941507,2018,0
0274941507,2019,21
0274941507,2020,43
0274941507,2021,20
0274941507,2022,1
0274942130,2019,1
0274942130,2020,1
0274942130,2021,1
0274942130,2022,1
0274942370,2019,9
0274942370,2020,8
0274942370,2021,8
0274942370,2022,7
0274943529,2019,1
0274944106,2019,1
0274944233,2019,1
0274944233,2020,1
0274944233,2021,1
0274944610,2019,1
0274944610,2020,0
0274944610,2021,1
0274946022,2019,17
0274946022,2020,23
0274946022,2021,28
0274946022,2022,30
0274946142,2019,1
0274946142,2020,1
0274946142,2021,1
0274946142,2022,1
0274946343,2020,1
0274946343,2021,1
0274946343,2022,1
0274946752,2019,1
0274946752,2020,8
0274946752,2021,3
0274946752,2022,1
0274946897,2019,1
0274946897,2020,0
0274946897,2021,1
0274947058,2019,9
0274947058,2020,9
0274947058,2021,9
0274947058,2022,14
0274947227,2019,0
0274947227,2020,0
0274947435,2019,1
0274947435,2020,0
0274947435,2021,1
0274947435,2022,1
0274947795,2019,1
0274947795,2020,0
0274947795,2021,0
0274947795,2022,0
0274948502,2019,1
0274948502,2020,1
0274948502,2021,0
0274948502,2022,2
0274949601,2019,1
0274949601,2020,1
0274949601,2021,1
0274949601,2022,1
0274949680,2019,1
0274949680,2020,8
0274949680,2021,13
0274949680,2022,12
0274949908,2019,1
0274949908,2020,1
0274949908,2021,1
0274949908,2022,1
0274950068,2019,1
0274950068,2020,1
0274950068,2021,1
0274950068,2022,1
0274950942,2019,1
0274950942,2020,0
0274950942,2021,0
0274950942,2022,1
0274951551,2019,1
0274952097,2019,1
0274952097,2020,1
0274952379,2019,1
0274952379,2020,1
0274952379,2021,1
0274952379,2022,1
0274953037,2019,1
0274953037,2020,0
0274953132,2020,0
0274953132,2021,0
0274953132,2022,0
0274954746,2020,0
0274954746,2021,0
0274954746,2022,0
0274954898,2020,1
0274954898,2021,1
0274954898,2022,3
0274957169,2020,1
0274957169,2021,14
0274957169,2022,25
0274957352,2020,1
0274957352,2021,1
0274957352,2022,2
0274957874,2020,1
0274957874,2021,1
0274957874,2022,1
0274958067,2020,8
0274959078,2020,1
0274959078,2021,4
0274959078,2022,3
0274960637,2020,0
0274960637,2021,1
0274960637,2022,1
0274961221,2020,1
0274961221,2021,1
0274961221,2022,1
0274961694,2020,1
0274961694,2021,4
0274961694,2022,2
0274961990,2020,1
0274961990,2021,1
0274961990,2022,1
0274962144,2020,1
0274962144,2021,1
0274962144,2022,0
0274962313,2020,1
0274962313,2021,1
0274962440,2021,1
0274962440,2022,1
0274963821,2021,1
0274964208,2021,1
0274964208,2022,3
0274964494,2021,1
0274964494,2022,1
0274965057,2021,0
0274965057,2022,0
0274966526,2021,1
0274966526,2022,1
0274967103,2021,1
0274967689,2021,0
0274967689,2022,0
0274968700,2021,1
0274968700,2022,1
0274969206,2021,1
0274969206,2022,1
0274969252,2021,1
0274969252,2022,1
0274970120,2022,6
0274970650,2022,1
0274971702,2022,1
0274971910,2022,1
0274972230,2022,1
0274972248,2022,1
0274972664,2022,1
0274973668,2022,2
0274973940,2022,0
0274973957,2022,1
0274974728,2022,1
0274975023,2022,1
0274975070,2022,0
0274975256,2022,1
0274975802,2022,0
0275025000,2018,0
0275031525,2018,2
0275031525,2019,2
0275031525,2020,0
0275036820,2018,1
0275036820,2019,1
0275036820,2020,0
0275036820,2021,1
0275037020,2018,1
0275037020,2019,1
0275037020,2020,18
0275037020,2021,3
0275037020,2022,3
0275045126,2018,4
0275045126,2019,5
0275045126,2020,6
0275045126,2021,8
0275045126,2022,7
0275047395,2018,5
0275047395,2019,3
0275047395,2020,3
0275047395,2021,2
0275047395,2022,2
0275060131,2018,0
0275060131,2019,0
0275060131,2020,0
0275060131,2021,0
0275060131,2022,0
0275061350,2018,2
0275061350,2019,2
0275061350,2021,2
0275061350,2022,2
0275062280,2018,15
0275062650,2018,0
0275065500,2018,1
0275067754,2018,1
0275067754,2019,1
